,load,onwind,offwind,solar,prices
2015-03-24 17:00:00,64.364,0.0106,0.0,0.0192,58.05
2015-03-24 18:00:00,66.857,0.0158,0.0,0.0,66.99
2015-03-24 19:00:00,63.266,0.026,0.0,0.0,98.05
2015-03-24 20:00:00,59.248,0.0436,0.0004,0.0,62.96
2015-03-24 21:00:00,55.791,0.0609,0.0016,0.0,52.4
2015-03-24 22:00:00,50.469,0.0733,0.0022,0.0,40.85
2015-03-24 23:00:00,47.466,0.0785,0.0048,0.0,31.09
2015-03-25 00:00:00,45.603,0.0809,0.01,0.0,31.08
2015-03-25 01:00:00,44.634,0.0867,0.0169,0.0,30.21
2015-03-25 02:00:00,45.387,0.0933,0.0259,0.0,30.29
2015-03-25 03:00:00,47.3,0.0909,0.0307,0.0,29.62
2015-03-25 04:00:00,50.83,0.0872,0.0321,0.0,30.91
2015-03-25 05:00:00,57.498,0.0847,0.035,0.0018,32.54
2015-03-25 06:00:00,62.614,0.0716,0.0436,0.0867,43.06
2015-03-25 07:00:00,65.014,0.066,0.0583,0.2535,48.28
2015-03-25 08:00:00,65.585,0.0997,0.0868,0.4076,49.97
2015-03-25 09:00:00,66.757,0.131,0.1446,0.5039,43.93
2015-03-25 10:00:00,67.872,0.1391,0.2244,0.5813,38.09
2015-03-25 11:00:00,66.883,0.1359,0.3002,0.629,37.89
2015-03-25 12:00:00,66.264,0.1315,0.3463,0.5852,30.88
2015-03-25 13:00:00,65.068,0.1271,0.359,0.4821,33.08
2015-03-25 14:00:00,63.76,0.1222,0.3497,0.3509,36.02
2015-03-25 15:00:00,62.459,0.1222,0.335,0.2101,42.44
2015-03-25 16:00:00,62.472,0.1657,0.3105,0.0843,44.93
2015-03-25 17:00:00,64.784,0.222,0.2667,0.0073,48.64
2015-03-25 18:00:00,66.529,0.2396,0.2181,0.0,55.81
2015-03-25 19:00:00,62.247,0.2237,0.1794,0.0,65.96
2015-03-25 20:00:00,59.036,0.1987,0.1716,0.0,46.55
2015-03-25 21:00:00,55.503,0.1758,0.2,0.0,39.79
2015-03-25 22:00:00,50.322,0.1589,0.2402,0.0,31.04
2015-03-25 23:00:00,47.237,0.1488,0.2683,0.0,27.98
2015-03-26 00:00:00,45.285,0.1421,0.2748,0.0,25.4
2015-03-26 01:00:00,44.204,0.1353,0.2821,0.0,26.81
2015-03-26 02:00:00,44.83,0.1253,0.2716,0.0,26.34
2015-03-26 03:00:00,46.952,0.111,0.2259,0.0,27.28
2015-03-26 04:00:00,50.629,0.0918,0.1802,0.0,28.37
2015-03-26 05:00:00,57.797,0.0784,0.1449,0.0005,30.27
2015-03-26 06:00:00,63.71,0.0709,0.1117,0.0325,40.98
2015-03-26 07:00:00,66.464,0.0668,0.0961,0.0833,46.95
2015-03-26 08:00:00,67.711,0.0696,0.1079,0.1194,49.98
2015-03-26 09:00:00,68.21,0.0736,0.1328,0.1386,52.9
2015-03-26 10:00:00,69.007,0.0786,0.1605,0.1636,53.0
2015-03-26 11:00:00,67.998,0.0854,0.1968,0.1887,53.87
2015-03-26 12:00:00,67.288,0.0908,0.2302,0.1831,50.4
2015-03-26 13:00:00,66.305,0.092,0.2512,0.1694,48.3
2015-03-26 14:00:00,65.465,0.0883,0.2657,0.1283,46.68
2015-03-26 15:00:00,64.188,0.0765,0.2953,0.094,46.9
2015-03-26 16:00:00,64.116,0.0563,0.3402,0.0549,43.96
2015-03-26 17:00:00,65.714,0.0556,0.3888,0.0059,43.34
2015-03-26 18:00:00,67.506,0.0691,0.4425,0.0,46.17
2015-03-26 19:00:00,63.48,0.0865,0.4862,0.0,52.02
2015-03-26 20:00:00,59.654,0.1091,0.4739,0.0,42.83
2015-03-26 21:00:00,56.726,0.1291,0.4076,0.0,37.26
2015-03-26 22:00:00,52.156,0.1326,0.3336,0.0,31.46
2015-03-26 23:00:00,48.62,0.1436,0.2801,0.0,26.11
2015-03-27 00:00:00,46.515,0.1572,0.2194,0.0,27.69
2015-03-27 01:00:00,45.934,0.1633,0.1675,0.0,27.64
2015-03-27 02:00:00,46.62,0.1659,0.1274,0.0,26.94
2015-03-27 03:00:00,47.622,0.1674,0.1024,0.0,26.5
2015-03-27 04:00:00,50.706,0.1695,0.0798,0.0,27.19
2015-03-27 05:00:00,57.079,0.1665,0.0697,0.0008,29.34
2015-03-27 06:00:00,62.577,0.1412,0.0688,0.0512,32.67
2015-03-27 07:00:00,64.509,0.1759,0.0771,0.15,36.25
2015-03-27 08:00:00,66.168,0.2312,0.0912,0.2261,43.02
2015-03-27 09:00:00,68.61,0.2604,0.1064,0.2395,39.98
2015-03-27 10:00:00,70.544,0.2803,0.1107,0.2269,40.02
2015-03-27 11:00:00,68.327,0.3002,0.1217,0.238,38.94
2015-03-27 12:00:00,66.579,0.3204,0.1605,0.2243,32.28
2015-03-27 13:00:00,65.377,0.3356,0.2276,0.1989,29.85
2015-03-27 14:00:00,63.928,0.3441,0.2636,0.1707,29.45
2015-03-27 15:00:00,62.371,0.3216,0.2397,0.1252,29.52
2015-03-27 16:00:00,62.599,0.243,0.1864,0.0759,30.61
2015-03-27 17:00:00,63.789,0.2241,0.1464,0.012,40.03
2015-03-27 18:00:00,64.971,0.233,0.122,0.0,45.44
2015-03-27 19:00:00,61.322,0.2288,0.1229,0.0,46.49
2015-03-27 20:00:00,57.26,0.2144,0.1332,0.0,38.2
2015-03-27 21:00:00,54.87,0.2024,0.1372,0.0,32.31
2015-03-27 22:00:00,50.537,0.1914,0.128,0.0,30.82
2015-03-27 23:00:00,46.701,0.1665,0.127,0.0,27.33
2015-03-28 00:00:00,44.725,0.1411,0.1188,0.0,25.68
2015-03-28 01:00:00,43.518,0.1235,0.1021,0.0,24.97
2015-03-28 02:00:00,43.534,0.1096,0.0882,0.0,24.94
2015-03-28 03:00:00,43.798,0.0881,0.0675,0.0,27.06
2015-03-28 04:00:00,44.232,0.0698,0.0458,0.0,28.08
2015-03-28 05:00:00,44.04,0.0541,0.0366,0.0003,30.95
2015-03-28 06:00:00,47.458,0.038,0.0558,0.0764,32.31
2015-03-28 07:00:00,51.159,0.0321,0.1198,0.2245,32.55
2015-03-28 08:00:00,54.337,0.0463,0.2227,0.3688,38.39
2015-03-28 09:00:00,55.538,0.0725,0.3258,0.4251,30.96
2015-03-28 10:00:00,55.845,0.1061,0.4391,0.4425,32.47
2015-03-28 11:00:00,54.822,0.1381,0.5464,0.4924,28.22
2015-03-28 12:00:00,53.793,0.1658,0.6106,0.491,25.86
2015-03-28 13:00:00,52.086,0.1854,0.6358,0.4422,23.29
2015-03-28 14:00:00,51.833,0.1994,0.6826,0.33,23.11
2015-03-28 15:00:00,51.204,0.2081,0.7139,0.2075,23.57
2015-03-28 16:00:00,52.332,0.2257,0.7223,0.1002,23.7
2015-03-28 17:00:00,54.848,0.2785,0.7483,0.0102,26.87
2015-03-28 18:00:00,56.534,0.3375,0.7801,0.0,32.96
2015-03-28 19:00:00,52.984,0.3762,0.7985,0.0,34.96
2015-03-28 20:00:00,50.066,0.4113,0.7973,0.0,25.19
2015-03-28 21:00:00,48.723,0.4264,0.7774,0.0,22.18
2015-03-28 22:00:00,44.887,0.4437,0.7836,0.0,19.51
2015-03-28 23:00:00,41.457,0.4715,0.7677,0.0,11.71
2015-03-29 00:00:00,37.027,0.4794,0.7119,0.0,9.9
2015-03-29 01:00:00,38.199,0.4938,0.6265,0.0,8.93
2015-03-29 02:00:00,37.975,0.5261,0.505,0.0,
2015-03-29 03:00:00,38.164,0.5321,0.4634,0.0,5.08
2015-03-29 04:00:00,38.381,0.5219,0.4859,0.0,6.98
2015-03-29 05:00:00,39.278,0.5119,0.5175,0.0001,5.99
2015-03-29 06:00:00,42.047,0.4984,0.5436,0.0263,-0.08
2015-03-29 07:00:00,46.003,0.5228,0.5741,0.0752,-0.01
2015-03-29 08:00:00,48.722,0.5793,0.6111,0.1212,10.69
2015-03-29 09:00:00,52.518,0.6054,0.6473,0.1471,14.9
2015-03-29 10:00:00,52.881,0.5945,0.6022,0.1621,14.92
2015-03-29 11:00:00,50.825,0.5684,0.523,0.1759,14.96
2015-03-29 12:00:00,49.447,0.5421,0.4492,0.1678,14.95
2015-03-29 13:00:00,48.703,0.5006,0.3792,0.144,12.14
2015-03-29 14:00:00,47.882,0.4623,0.2991,0.1133,14.27
2015-03-29 15:00:00,48.02,0.4695,0.183,0.078,11.48
2015-03-29 16:00:00,51.327,0.5314,0.1217,0.0427,10.55
2015-03-29 17:00:00,52.392,0.6042,0.1394,0.0069,12.4
2015-03-29 18:00:00,53.514,0.6613,0.2565,0.0,18.59
2015-03-29 19:00:00,52.308,0.7013,0.4104,0.0,24.37
2015-03-29 20:00:00,52.132,0.723,0.5271,0.0,24.43
2015-03-29 21:00:00,48.739,0.7444,0.6251,0.0,19.65
2015-03-29 22:00:00,45.036,0.7675,0.6596,0.0,15.0
2015-03-29 23:00:00,43.958,0.785,0.6424,0.0,8.98
2015-03-30 00:00:00,43.247,0.7745,0.6725,0.0,-19.2
2015-03-30 01:00:00,44.13,0.7582,0.7627,0.0,-13.87
2015-03-30 02:00:00,45.772,0.7467,0.814,0.0,-20.07
2015-03-30 03:00:00,49.424,0.7329,0.8471,0.0,-12.27
2015-03-30 04:00:00,56.411,0.734,0.8889,0.0,-2.49
2015-03-30 05:00:00,62.624,0.7451,0.9282,0.0016,9.37
2015-03-30 06:00:00,65.835,0.7686,0.9506,0.067,23.76
2015-03-30 07:00:00,67.843,0.8189,0.9595,0.1632,32.39
2015-03-30 08:00:00,69.247,0.8617,0.9601,0.2365,30.25
2015-03-30 09:00:00,70.357,0.8851,0.9585,0.2668,28.45
2015-03-30 10:00:00,69.791,0.8936,0.9594,0.3031,26.7
2015-03-30 11:00:00,69.021,0.8947,0.9572,0.3704,25.27
2015-03-30 12:00:00,68.259,0.8898,0.9491,0.3886,16.06
